crash_id,check_id,check_name,check_category,issue_severity,check_status,issue_description,reporting_impact,recommended_action,crash_year,crash_financial_year,crash_severity,fatal_count,serious_injury_count,minor_injury_count,region,tla_id,tla_name,area_unit_id,meshblock_id,crash_location_1,crash_location_2
366507,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,SH 16,TE ATATU OFF WBD
367017,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2007/2008,Serious Crash,0,1,0,,75,Invercargill City,610074,3159601,TIWAI ROAD,AWARUA BAY BR N ABT
367085,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2007/2008,Non-Injury Crash,0,0,0,,76,Auckland,507900,304000,ESMONDE ROAD,FRED THOMAS DRIVE
367733,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,CURRAN ON NBD
368239,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2007/2008,Minor Crash,0,0,1,,76,Auckland,513301,230301,SH 16,LINCOLN OFF WBD
369222,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2007/2008,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,STAFFORD OFF NBD
369696,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2008/2009,Non-Injury Crash,0,0,0,,60,Christchurch City,594020,2589600,HUMPHREYS DRIVE,TIDAL VIEW
369763,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,513301,231700,SH 16,LINCOLN OBR
369772,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2007/2008,Non-Injury Crash,0,0,0,,76,Auckland,507900,304000,ESMONDE ROAD,FRED THOMAS DRIVE
370286,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2007/2008,Non-Injury Crash,0,0,0,,76,Auckland,509800,359200,SH 1N,STAFFORD OFF NBD
370335,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2007/2008,Minor Crash,0,0,1,,76,Auckland,520500,635902,SH 1N,OTAHUHU OFF SBD
370585,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2007/2008,Non-Injury Crash,0,0,0,,51,Tasman District,584303,2372803,WHARF ROAD,EVERETT ST
371001,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2007/2008,Non-Injury Crash,0,0,0,,76,Auckland,526103,837300,KING ST,QUEEN ST
372008,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2008/2009,Non-Injury Crash,0,0,0,,23,Tauranga City,536505,1205401,SH 29,MAUNGATAPU BR
372399,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,507900,304000,ESMONDE ROAD,ESMONDE ON SBD
372639,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2007/2008,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,TOP OF HARBOUR BRIDGE
372810,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2008,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
194,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,11,Thames-Coromandel District,533501,1048700,SH 25,TARARU CREEK ROAD
1077,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Minor Crash,0,0,1,,76,Auckland,521803,789700,SH 1N,PRINCES OBR
2299,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,SHELLY BEACH OBR
3061,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY BEACH OBR
7488,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Minor Crash,0,0,1,,76,Auckland,523912,767804,SH 1N,TAKANINI ON SBD
7847,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY BEACH OBR
8908,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Minor Crash,0,0,1,,76,Auckland,507900,304000,ESMONDE ROAD,FRED THOMAS DRIVE
9122,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Minor Crash,0,0,1,,76,Auckland,515202,423600,SH 1N,CURRAN ON NBD
9560,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Minor Crash,0,0,1,,76,Auckland,523912,767803,SH 1N,WALTER STREVENS OBR
10250,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,TOP OF HARBOUR BRIDGE
10684,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,CURRAN ON NBD
12462,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Minor Crash,0,0,2,,48,Masterton District,578402,2255300,Z BCH CASTLEPOINT,JETTY/GUTHRIE
12538,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,TOP OF HARBOUR BRIDGE
12887,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
13264,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY BEACH OBR
13369,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,76,Auckland,513431,221903,SH 18,UPPER HARBOUR BR
14446,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,76,Auckland,521801,786700,SH 1N,PRINCES OBR
14468,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Minor Crash,0,0,1,,76,Auckland,509800,359300,SH 1N,TOP OF HARBOUR BRIDGE
14597,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,TOP OF HARBOUR BRIDGE
15199,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Serious Crash,0,1,0,,73,Southland District,612802,3187903,Z BCH TRACK,TARAMEA BAY
15833,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,CURRAN ON NBD
16187,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,76,Auckland,521803,789700,SH 1N,OTAHUHU OFF SBD
16708,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Minor Crash,0,0,1,,76,Auckland,525102,769011,WATTLE FARM ROAD,RANGER PLACE
17141,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,513301,230200,SH 16,LINCOLN OBR
17189,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SHELLY OFF SBD,SH 1N
17640,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY BEACH OBR
17858,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,23,Tauranga City,536505,1205401,SH 29,MAUNGATAPU BR
17918,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
18018,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,76,Auckland,507900,304200,BARRYS POINT ROAD,ESMONDE ROAD
18601,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SHELLY OFF SBD,SH 1N
18639,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2009/2010,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
18759,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,508020,325402,ESMONDE ROAD,BARRYS POINT ROAD
18797,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Minor Crash,0,0,1,,76,Auckland,515202,423600,SH 1N,CURRAN ON NBD
19000,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2009,2008/2009,Non-Injury Crash,0,0,0,,76,Auckland,513632,228702,TRIANGLE ROAD,LINCOLN ROAD
